customer_id,age,city,employment_type,monthly_income_inr,credit_score,tenure_months,loan_purpose,loan_amount_inr,existing_loans,dti_ratio,is_default
CR208291,21,Bangalore,Salaried,141906.61,644,36,Debt Consolidation,1665649.76,2,0.464,0
CR208292,33,Hyderabad,Self-Employed,18676.36,538,12,Business Expansion,232809.55,1,0.85,0
CR208293,27,Bangalore,Salaried,25818.96,584,12,Business Expansion,307227.12,1,0.85,1
CR208294,34,Bangalore,Salaried,93922.73,536,24,Education,310019.39,2,0.217,0
CR208295,33,Kolkata,Salaried,89113.36,594,12,Business Expansion,491994.0,0,0.476,0
CR208296,55,Mumbai,Salaried,61250.41,601,24,Personal,602601.95,2,0.527,0
CR208297,22,Kolkata,Salaried,23420.8,481,60,Home Renovation,229213.81,0,0.17,0
CR208298,38,Chennai,Salaried,20685.99,609,12,Medical,260102.6,0,0.85,1
CR208299,53,Mumbai,Salaried,63357.88,571,36,Vehicle,721779.02,1,0.336,0
CR208300,21,Delhi,Salaried,23503.14,576,48,Personal,219936.43,0,0.168,0
CR208301,37,Delhi,Self-Employed,88769.41,585,48,Business Expansion,522668.67,0,0.126,0
CR208302,34,Kolkata,Salaried,59040.29,531,24,Education,459312.43,0,0.342,0
CR208303,28,Bangalore,Business Owner,47125.36,645,36,Home Renovation,631477.6,0,0.348,0
CR208304,44,Delhi,Business Owner,155644.22,606,48,Home Renovation,1035426.78,2,0.247,0
CR208305,29,Pune,Salaried,112570.65,626,60,Business Expansion,438606.43,1,0.071,0
CR208306,26,Bangalore,Freelancer,41745.06,596,48,Debt Consolidation,284479.96,0,0.114,0
CR208307,50,Chennai,Salaried,148530.88,630,36,Medical,1962303.36,0,0.36,0
CR208308,40,Bangalore,Salaried,37630.3,458,84,Personal,467659.64,0,0.147,0
CR208309,34,Delhi,Salaried,22870.23,531,60,Debt Consolidation,231838.74,1,0.211,1
CR208310,34,Ahmedabad,Self-Employed,59852.74,513,48,Personal,415363.7,0,0.158,0
CR208311,30,Ahmedabad,Business Owner,46720.05,540,24,Debt Consolidation,255167.44,1,0.294,1
CR208312,29,Bangalore,Salaried,44665.03,505,60,Personal,475752.91,0,0.19,0
CR208313,23,Delhi,Freelancer,53537.9,468,24,Medical,534146.54,0,0.44,1
CR208314,44,Mumbai,Salaried,87813.53,665,24,Business Expansion,714054.19,0,0.355,0
CR208315,39,Ahmedabad,Self-Employed,42371.3,559,36,Education,260995.93,2,0.28,0
CR208316,31,Delhi,Salaried,28702.67,579,12,Vehicle,177038.47,1,0.578,0
CR208317,23,Hyderabad,Self-Employed,31773.26,539,36,Debt Consolidation,406081.72,1,0.389,0
CR208318,24,Mumbai,Business Owner,30550.17,590,48,Vehicle,367954.75,1,0.332,0
CR208319,26,Bangalore,Salaried,57080.91,525,24,Personal,242412.12,0,0.157,1
CR208320,42,Kolkata,Business Owner,60744.29,611,48,Personal,831748.02,0,0.319,0
CR208321,43,Bangalore,Salaried,74250.85,612,36,Personal,434983.09,1,0.253,0
CR208322,24,Kolkata,Business Owner,79086.44,582,36,Home Renovation,442135.78,2,0.269,0
CR208323,41,Delhi,Salaried,27073.19,694,36,Debt Consolidation,347024.61,1,0.403,0
CR208324,36,Hyderabad,Salaried,51067.94,576,24,Home Renovation,374760.65,0,0.354,0
CR208325,46,Hyderabad,Salaried,67449.73,664,24,Education,521037.01,0,0.31,0
CR208326,27,Ahmedabad,Self-Employed,57954.1,665,48,Home Renovation,433887.19,1,0.212,0
CR208327,37,Ahmedabad,Freelancer,15000.0,601,24,Home Renovation,194309.5,0,0.507,0
CR208328,34,Chennai,Self-Employed,77279.73,644,60,Debt Consolidation,242821.56,1,0.11,0
CR208329,36,Mumbai,Salaried,30694.7,598,48,Home Renovation,163418.74,2,0.194,0
CR208330,33,Mumbai,Freelancer,27077.47,537,48,Business Expansion,198469.16,0,0.115,0
CR208331,45,Kolkata,Salaried,124324.8,614,48,Business Expansion,952051.14,1,0.172,1
CR208332,45,Mumbai,Salaried,92199.62,550,36,Business Expansion,470580.29,1,0.195,0
CR208333,42,Hyderabad,Self-Employed,83613.94,669,60,Business Expansion,401597.71,1,0.115,0
CR208334,50,Ahmedabad,Salaried,99247.53,604,84,Education,1134326.67,0,0.097,0
CR208335,37,Kolkata,Business Owner,58558.65,546,36,Vehicle,464102.74,1,0.302,0
CR208336,28,Chennai,Self-Employed,134334.07,623,24,Vehicle,952812.4,1,0.377,0
CR208337,34,Chennai,Salaried,15626.34,628,24,Personal,206237.41,0,0.596,0
CR208338,30,Hyderabad,Self-Employed,30966.23,676,24,Personal,361606.03,0,0.501,0
CR208339,38,Chennai,Business Owner,148398.25,628,48,Personal,1077029.95,1,0.222,0
CR208340,37,Kolkata,Self-Employed,34177.44,542,36,Personal,132302.52,1,0.158,0
CR208341,29,Kolkata,Salaried,17054.52,603,48,Home Renovation,143123.23,0,0.194,0
CR208342,29,Hyderabad,Freelancer,39973.71,729,60,Personal,500872.44,2,0.321,0
CR208343,40,Hyderabad,Salaried,94010.88,702,48,Personal,1001602.79,1,0.269,0
CR208344,33,Bangalore,Self-Employed,41229.15,571,48,Home Renovation,414677.49,0,0.211,0
CR208345,33,Hyderabad,Salaried,101476.93,534,12,Debt Consolidation,1215777.77,0,0.85,0
CR208346,42,Kolkata,Salaried,135094.63,589,24,Personal,1208076.72,1,0.43,0
CR208347,37,Delhi,Business Owner,219647.77,731,84,Personal,2404942.78,0,0.149,0
CR208348,46,Kolkata,Business Owner,118258.62,632,60,Vehicle,526547.3,1,0.162,0
CR208349,28,Kolkata,Self-Employed,86882.66,588,24,Vehicle,797785.44,3,0.511,0
CR208350,55,Delhi,Self-Employed,61810.08,603,24,Home Renovation,676652.0,0,0.444,0
CR208351,35,Chennai,Business Owner,227377.08,593,36,Personal,2916853.7,0,0.341,0
CR208352,30,Delhi,Salaried,42351.45,551,48,Home Renovation,509029.06,0,0.249,0
CR208353,46,Mumbai,Salaried,189553.53,684,24,Debt Consolidation,662473.91,0,0.11,0
CR208354,34,Chennai,Salaried,15000.0,623,36,Personal,131521.28,0,0.284,0
CR208355,35,Chennai,Self-Employed,26577.87,550,48,Personal,218743.78,0,0.211,0
CR208356,22,Bangalore,Business Owner,63793.94,578,60,Home Renovation,677443.0,3,0.319,0
CR208357,27,Ahmedabad,Salaried,31002.07,619,36,Home Renovation,100444.76,1,0.123,0
CR208358,59,Delhi,Business Owner,94411.98,569,36,Personal,1075404.76,0,0.309,0
CR208359,26,Delhi,Salaried,68230.12,631,24,Vehicle,327574.22,1,0.266,1
CR208360,36,Pune,Salaried,38877.06,604,36,Education,472071.46,1,0.39,0
CR208361,26,Delhi,Self-Employed,38037.74,575,12,Personal,158507.06,0,0.358,0
CR208362,35,Hyderabad,Salaried,71640.35,604,48,Personal,230699.69,1,0.07,0
CR208363,42,Mumbai,Salaried,101965.56,661,48,Personal,837770.32,1,0.257,0
CR208364,35,Pune,Salaried,78948.78,568,12,Personal,768886.31,1,0.83,1
CR208365,28,Pune,Salaried,24299.41,537,84,Home Renovation,168926.48,2,0.229,0
CR208366,35,Mumbai,Business Owner,33227.66,553,36,Education,407477.74,1,0.361,0
CR208367,49,Hyderabad,Business Owner,168379.99,651,12,Business Expansion,1991589.63,0,0.85,0
CR208368,28,Kolkata,Salaried,35433.67,538,12,Business Expansion,146207.45,3,0.478,0
CR208369,31,Chennai,Salaried,33576.78,554,48,Debt Consolidation,200743.31,1,0.164,1
CR208370,31,Delhi,Business Owner,53297.79,542,36,Medical,574054.12,1,0.394,0
CR208371,36,Mumbai,Salaried,101042.16,653,36,Personal,1307206.88,0,0.368,0
CR208372,21,Hyderabad,Self-Employed,22967.84,491,84,Vehicle,138091.64,2,0.221,0
CR208373,21,Bangalore,Salaried,65704.15,590,60,Personal,675119.02,2,0.246,0
CR208374,35,Ahmedabad,Salaried,37417.09,560,12,Debt Consolidation,461648.53,2,0.85,1
CR208375,57,Kolkata,Self-Employed,107024.12,657,24,Personal,819042.17,0,0.367,0
CR208376,31,Delhi,Salaried,18343.78,516,24,Personal,251479.65,0,0.606,1
CR208377,41,Hyderabad,Self-Employed,64209.01,661,24,Personal,415495.52,0,0.251,0
CR208378,32,Delhi,Freelancer,80478.77,607,60,Business Expansion,943192.98,2,0.327,1
CR208379,41,Ahmedabad,Self-Employed,135909.66,676,36,Business Expansion,932626.25,1,0.284,0
CR208380,48,Bangalore,Salaried,166382.66,718,24,Debt Consolidation,2061055.35,1,0.585,0
CR208381,34,Pune,Business Owner,108628.37,633,12,Education,342694.1,0,0.262,0
CR208382,41,Bangalore,Freelancer,41426.49,565,48,Education,343905.58,1,0.222,0
CR208383,21,Mumbai,Salaried,46762.7,575,12,Vehicle,228546.5,1,0.462,0
CR208384,41,Hyderabad,Self-Employed,116107.06,714,36,Home Renovation,652654.7,1,0.179,0
CR208385,39,Ahmedabad,Freelancer,47471.44,659,60,Debt Consolidation,612421.16,0,0.216,0
CR208386,35,Bangalore,Business Owner,148372.37,603,84,Debt Consolidation,825049.43,0,0.062,0
CR208387,40,Pune,Salaried,66399.25,537,24,Personal,395649.69,0,0.259,0
CR208388,23,Ahmedabad,Self-Employed,42178.96,624,24,Home Renovation,405657.94,0,0.426,0
CR208389,48,Mumbai,Salaried,89164.23,623,48,Vehicle,429653.71,0,0.116,0
CR208390,39,Hyderabad,Freelancer,81789.13,629,84,Personal,709923.17,1,0.163,0
CR208391,33,Delhi,Salaried,78077.38,628,48,Education,485098.79,3,0.286,0
CR208392,43,Hyderabad,Salaried,49642.81,644,84,Personal,238622.45,0,0.02,0
CR208393,37,Bangalore,Salaried,40380.93,478,36,Business Expansion,295615.83,2,0.257,0
CR208394,32,Bangalore,Business Owner,41264.04,494,36,Personal,469112.98,0,0.351,1
CR208395,60,Delhi,Self-Employed,222362.07,657,36,Debt Consolidation,1265443.22,1,0.223,1
CR208396,31,Bangalore,Business Owner,37523.66,518,48,Vehicle,494348.68,0,0.312,0
CR208397,35,Hyderabad,Salaried,31648.32,556,36,Personal,146401.66,1,0.225,0
CR208398,47,Hyderabad,Self-Employed,37222.3,560,36,Medical,153670.5,3,0.228,0
CR208399,28,Ahmedabad,Freelancer,59086.03,577,36,Business Expansion,746659.59,1,0.355,0
CR208400,21,Mumbai,Business Owner,68102.38,631,12,Business Expansion,417678.17,0,0.489,0
CR208401,23,Pune,Self-Employed,49432.73,534,12,Business Expansion,187797.47,0,0.276,0
CR208402,23,Mumbai,Salaried,46236.97,526,12,Medical,641910.93,1,0.85,1
CR208403,47,Chennai,Business Owner,44464.71,624,60,Education,601250.12,1,0.324,0
CR208404,22,Pune,Business Owner,93768.31,579,84,Home Renovation,723649.02,1,0.156,0
CR208405,35,Mumbai,Salaried,149949.52,621,36,Medical,1970642.12,0,0.325,0
CR208406,21,Ahmedabad,Salaried,48597.51,587,36,Debt Consolidation,167740.97,1,0.145,0
CR208407,30,Ahmedabad,Salaried,127815.58,552,60,Education,1012178.0,0,0.119,0
CR208408,39,Ahmedabad,Salaried,42955.91,595,12,Business Expansion,425209.28,0,0.782,0
CR208409,30,Kolkata,Business Owner,30432.44,686,24,Personal,219257.49,0,0.253,0
CR208410,31,Pune,Freelancer,25702.01,553,24,Debt Consolidation,215920.14,0,0.389,0
CR208411,39,Delhi,Salaried,38453.83,556,24,Education,280461.59,1,0.353,0
CR208412,35,Bangalore,Self-Employed,31434.97,632,36,Personal,226693.6,1,0.261,0
CR208413,38,Hyderabad,Salaried,67346.71,640,60,Home Renovation,613522.84,0,0.141,0
CR208414,35,Ahmedabad,Salaried,38432.93,552,60,Personal,369165.58,0,0.199,0
CR208415,26,Bangalore,Self-Employed,78339.77,484,36,Personal,835733.72,0,0.287,0
CR208416,40,Chennai,Salaried,47990.53,559,36,Education,176833.27,0,0.115,0
CR208417,34,Bangalore,Salaried,47842.92,564,12,Education,422191.48,0,0.733,0
CR208418,42,Ahmedabad,Salaried,91834.26,630,60,Vehicle,904327.36,3,0.304,0
CR208419,31,Hyderabad,Salaried,108349.07,534,48,Medical,1279035.29,0,0.26,0
CR208420,29,Pune,Freelancer,65583.96,515,36,Personal,602685.23,1,0.347,1
CR208421,21,Ahmedabad,Salaried,42712.24,578,24,Personal,170522.17,0,0.215,0
CR208422,34,Pune,Self-Employed,40086.95,628,24,Business Expansion,169191.43,0,0.162,0
CR208423,63,Pune,Salaried,41461.99,648,60,Home Renovation,446759.71,2,0.29,0
CR208424,37,Chennai,Salaried,91526.93,643,36,Personal,398442.5,1,0.19,0
CR208425,22,Pune,Self-Employed,53519.07,555,24,Medical,482522.83,1,0.452,0
CR208426,53,Hyderabad,Self-Employed,177492.75,621,48,Education,816930.64,0,0.094,0
CR208427,36,Bangalore,Freelancer,44812.09,539,84,Vehicle,281790.25,1,0.085,0
CR208428,27,Ahmedabad,Freelancer,22144.48,537,60,Personal,207528.0,1,0.174,0
CR208429,43,Pune,Salaried,51734.57,518,24,Debt Consolidation,405293.09,0,0.35,0
CR208430,37,Kolkata,Self-Employed,88433.67,618,48,Business Expansion,389919.8,0,0.052,0
CR208431,44,Kolkata,Salaried,101222.54,588,36,Personal,1220683.46,0,0.374,0
CR208432,40,Bangalore,Salaried,71768.55,520,48,Personal,613194.84,1,0.188,1
CR208433,34,Mumbai,Freelancer,101638.19,631,84,Medical,974860.87,1,0.147,0
CR208434,22,Hyderabad,Freelancer,23819.03,588,84,Personal,131586.64,1,0.069,0
CR208435,33,Mumbai,Salaried,68469.95,623,84,Debt Consolidation,930804.91,0,0.193,0
CR208436,42,Hyderabad,Self-Employed,42762.9,528,24,Vehicle,403946.13,0,0.411,0
CR208437,26,Ahmedabad,Salaried,47763.31,555,24,Education,580096.14,1,0.556,0
CR208438,21,Delhi,Business Owner,126490.9,616,48,Debt Consolidation,1527812.42,0,0.219,0
CR208439,38,Ahmedabad,Salaried,15000.0,635,24,Education,196029.1,0,0.593,0
CR208440,33,Chennai,Salaried,69256.34,604,24,Personal,707132.57,4,0.576,1
CR208441,35,Hyderabad,Salaried,37693.79,571,36,Medical,350823.18,1,0.341,0
CR208442,35,Delhi,Self-Employed,82067.54,630,36,Personal,753401.35,1,0.327,1
CR208443,35,Kolkata,Salaried,31915.3,541,12,Personal,340096.33,1,0.85,0
CR208444,29,Mumbai,Freelancer,26747.98,460,12,Business Expansion,112124.74,1,0.354,1
CR208445,26,Hyderabad,Salaried,27303.16,546,36,Vehicle,310109.63,1,0.408,0
CR208446,34,Pune,Freelancer,25511.3,515,12,Vehicle,199631.21,2,0.761,0
CR208447,45,Bangalore,Business Owner,28602.54,561,12,Business Expansion,167303.88,2,0.614,1
CR208448,43,Pune,Freelancer,46018.51,694,12,Personal,333463.23,0,0.596,1
CR208449,46,Mumbai,Salaried,112896.49,566,24,Debt Consolidation,1095164.21,0,0.396,0
CR208450,29,Kolkata,Salaried,56427.83,589,36,Vehicle,364884.39,1,0.256,0
CR208451,26,Chennai,Salaried,64472.06,591,36,Personal,893667.58,0,0.423,0
CR208452,51,Bangalore,Freelancer,63917.46,632,84,Business Expansion,474907.83,1,0.106,0
CR208453,41,Pune,Freelancer,45096.3,560,24,Personal,492024.74,2,0.552,1
CR208454,39,Bangalore,Salaried,32656.86,585,24,Education,421188.27,0,0.535,0
CR208455,21,Bangalore,Salaried,17520.04,588,84,Personal,115986.0,1,0.107,0
CR208456,26,Bangalore,Freelancer,20678.8,489,60,Education,163068.58,0,0.154,0
CR208457,32,Ahmedabad,Salaried,42034.44,614,24,Home Renovation,307040.49,2,0.45,0
CR208458,29,Delhi,Self-Employed,25845.29,618,24,Medical,193810.92,0,0.267,0
CR208459,56,Ahmedabad,Salaried,42127.84,585,36,Vehicle,369669.81,0,0.293,0
CR208460,55,Chennai,Self-Employed,66000.05,633,60,Business Expansion,702335.01,0,0.164,0
CR208461,35,Pune,Salaried,85984.07,510,24,Business Expansion,515383.88,0,0.291,1
CR208462,41,Pune,Salaried,53769.48,607,36,Business Expansion,343284.15,0,0.159,0
CR208463,29,Delhi,Salaried,38647.27,603,24,Personal,515935.52,0,0.59,0
CR208464,35,Kolkata,Self-Employed,65643.83,614,24,Education,850241.07,1,0.59,0
CR208465,30,Kolkata,Salaried,58246.34,587,12,Vehicle,274686.47,2,0.494,1
CR208466,38,Kolkata,Salaried,32199.23,571,48,Home Renovation,163098.61,0,0.117,0
CR208467,43,Pune,Business Owner,140296.66,617,48,Vehicle,1652325.38,0,0.293,0
CR208468,32,Chennai,Salaried,71550.46,527,24,Personal,639708.91,2,0.426,0
CR208469,45,Bangalore,Salaried,52852.47,533,24,Education,328717.3,0,0.283,0
CR208470,24,Ahmedabad,Self-Employed,33031.09,575,36,Personal,400645.54,1,0.348,0
CR208471,34,Hyderabad,Business Owner,98868.39,596,24,Personal,605927.15,0,0.284,0
CR208472,31,Pune,Freelancer,34034.24,559,24,Personal,154404.83,0,0.2,1
CR208473,42,Bangalore,Business Owner,50651.68,628,36,Home Renovation,685749.64,1,0.429,1
CR208474,36,Delhi,Salaried,51136.98,614,24,Business Expansion,307120.25,0,0.236,0
CR208475,25,Ahmedabad,Salaried,31366.66,617,60,Education,175795.74,0,0.133,0
CR208476,34,Kolkata,Business Owner,76878.82,558,84,Debt Consolidation,725892.34,0,0.092,0
CR208477,38,Kolkata,Salaried,88714.61,630,24,Education,450930.31,0,0.231,0
CR208478,35,Pune,Salaried,114484.29,603,48,Personal,1265556.7,0,0.273,0
CR208479,40,Mumbai,Business Owner,475596.77,673,36,Personal,2273299.84,0,0.149,0
CR208480,32,Delhi,Salaried,25449.25,645,24,Debt Consolidation,180717.23,0,0.28,1
CR208481,26,Hyderabad,Salaried,23244.34,534,36,Personal,239333.63,1,0.303,1
CR208482,36,Delhi,Salaried,52574.3,673,24,Debt Consolidation,346975.31,2,0.423,0
CR208483,30,Kolkata,Self-Employed,19197.35,567,60,Medical,141944.35,0,0.161,0
CR208484,41,Pune,Salaried,98409.46,625,36,Vehicle,756459.89,1,0.248,0
CR208485,27,Pune,Business Owner,29270.94,606,36,Personal,259013.93,3,0.4,0
CR208486,44,Kolkata,Salaried,15000.0,628,60,Business Expansion,172577.89,0,0.172,0
CR208487,43,Delhi,Self-Employed,98562.69,591,36,Business Expansion,310238.35,0,0.042,0
CR208488,50,Ahmedabad,Salaried,68647.84,652,48,Personal,310944.39,0,0.07,0
CR208489,36,Chennai,Salaried,95610.63,622,36,Debt Consolidation,1303471.21,1,0.427,0
CR208490,50,Ahmedabad,Self-Employed,94225.16,586,24,Personal,558362.78,1,0.254,0
CR208491,27,Mumbai,Self-Employed,73895.41,455,36,Personal,251973.41,2,0.148,1
CR208492,27,Hyderabad,Salaried,32086.34,662,24,Medical,373434.4,0,0.467,0
CR208493,37,Hyderabad,Salaried,50104.81,564,36,Vehicle,580827.32,1,0.385,0
CR208494,32,Chennai,Freelancer,42619.71,587,24,Vehicle,197903.01,0,0.198,0
CR208495,43,Kolkata,Salaried,55693.11,533,24,Vehicle,305231.78,0,0.21,0
CR208496,39,Mumbai,Salaried,69482.45,639,24,Vehicle,345211.75,0,0.172,0
CR208497,37,Delhi,Self-Employed,46288.82,549,24,Vehicle,500039.05,0,0.445,0
CR208498,35,Hyderabad,Freelancer,48602.61,683,48,Personal,614942.05,0,0.245,0
CR208499,33,Delhi,Self-Employed,101120.94,566,48,Personal,500324.22,1,0.118,0
CR208500,46,Kolkata,Freelancer,51357.28,652,36,Debt Consolidation,387608.85,1,0.221,1
CR208501,55,Hyderabad,Salaried,17007.81,569,24,Personal,130457.27,0,0.353,0
CR208502,42,Kolkata,Business Owner,57755.66,622,60,Education,606474.6,0,0.207,0
CR208503,49,Pune,Business Owner,123321.25,619,12,Vehicle,1294603.52,2,0.85,0
CR208504,41,Ahmedabad,Business Owner,181722.74,719,36,Business Expansion,2362151.17,0,0.333,0
CR208505,31,Delhi,Salaried,31965.83,526,60,Vehicle,280299.96,0,0.126,0
CR208506,39,Ahmedabad,Salaried,49746.88,664,24,Medical,166827.39,0,0.11,0
CR208507,49,Kolkata,Self-Employed,53264.16,624,36,Personal,308943.11,1,0.161,0
CR208508,42,Pune,Self-Employed,149323.3,640,48,Home Renovation,1737908.7,1,0.265,0
CR208509,43,Delhi,Self-Employed,38404.83,562,36,Personal,236182.06,0,0.161,0
CR208510,26,Hyderabad,Freelancer,71375.84,534,84,Debt Consolidation,377956.04,2,0.147,0
CR208511,39,Ahmedabad,Business Owner,35534.18,586,48,Personal,186380.32,0,0.131,0
CR208512,35,Pune,Self-Employed,116662.96,684,84,Personal,1432332.31,0,0.19,0
CR208513,24,Chennai,Salaried,50620.73,578,36,Medical,348786.69,0,0.147,0
CR208514,42,Kolkata,Self-Employed,176895.76,573,48,Vehicle,717675.43,1,0.179,0
CR208515,30,Bangalore,Freelancer,59494.22,561,12,Home Renovation,520838.63,0,0.71,0
CR208516,25,Pune,Salaried,48717.3,557,24,Medical,171038.74,0,0.152,0
CR208517,29,Bangalore,Salaried,68360.27,630,24,Debt Consolidation,302199.59,2,0.235,0
CR208518,26,Bangalore,Salaried,15000.0,523,12,Education,193505.8,0,0.85,0
CR208519,47,Kolkata,Self-Employed,22157.67,537,48,Medical,145399.65,3,0.263,0
CR208520,37,Ahmedabad,Self-Employed,16057.14,578,36,Personal,75829.23,0,0.128,1
CR208521,27,Pune,Salaried,119810.88,541,84,Vehicle,697624.57,0,0.08,0
CR208522,49,Bangalore,Salaried,136287.49,641,36,Personal,836104.53,0,0.194,0
CR208523,40,Hyderabad,Self-Employed,39869.27,590,48,Personal,181645.63,0,0.068,0
CR208524,44,Mumbai,Salaried,48992.44,576,36,Vehicle,623305.34,2,0.488,0
CR208525,27,Ahmedabad,Salaried,59722.66,541,84,Education,602506.09,0,0.114,1
CR208526,40,Bangalore,Salaried,91499.9,631,12,Medical,743785.51,1,0.692,0
CR208527,38,Hyderabad,Freelancer,68869.67,621,24,Personal,584781.7,0,0.378,0
CR208528,37,Bangalore,Business Owner,139843.53,520,12,Home Renovation,1607350.75,1,0.85,0
CR208529,37,Hyderabad,Business Owner,87317.84,573,24,Personal,1109878.48,1,0.618,0
CR208530,44,Hyderabad,Freelancer,28544.63,593,36,Education,184112.05,1,0.222,0
CR208531,38,Delhi,Salaried,45913.49,639,48,Education,148981.03,2,0.186,0
CR208532,33,Mumbai,Self-Employed,47800.1,613,60,Business Expansion,362588.0,0,0.133,0
CR208533,45,Chennai,Salaried,59362.64,626,12,Personal,557762.25,0,0.759,0
CR208534,32,Delhi,Salaried,188914.43,549,60,Personal,908056.93,0,0.12,0
CR208535,52,Ahmedabad,Business Owner,21176.5,542,24,Medical,140971.45,3,0.477,0
CR208536,33,Hyderabad,Self-Employed,44457.45,595,36,Personal,229754.3,0,0.167,0
CR208537,28,Bangalore,Freelancer,65794.76,529,24,Personal,571905.99,0,0.361,0
CR208538,29,Mumbai,Business Owner,86751.96,590,12,Home Renovation,750150.62,2,0.85,1
CR208539,24,Delhi,Salaried,47248.18,486,48,Personal,659855.64,0,0.305,0
CR208540,34,Kolkata,Business Owner,150502.83,616,24,Vehicle,1467113.15,0,0.407,0
CR208541,48,Mumbai,Salaried,51930.0,655,24,Personal,218720.59,1,0.212,0
CR208542,36,Chennai,Salaried,63460.42,572,24,Personal,678625.41,0,0.419,0
CR208543,44,Chennai,Salaried,100488.44,612,36,Personal,903550.97,1,0.3,0
CR208544,27,Delhi,Salaried,88647.01,581,48,Medical,599677.73,0,0.17,0
CR208545,30,Pune,Freelancer,90863.43,632,12,Home Renovation,563495.22,0,0.494,0
CR208546,34,Bangalore,Salaried,35074.34,579,48,Debt Consolidation,303270.96,0,0.196,1
CR208547,48,Kolkata,Salaried,42950.41,682,48,Debt Consolidation,586766.77,0,0.302,0
CR208548,32,Ahmedabad,Salaried,28570.57,585,12,Personal,393240.71,1,0.85,0
CR208549,24,Delhi,Salaried,88103.69,557,48,Personal,846137.61,1,0.219,0
CR208550,38,Chennai,Salaried,15000.0,651,24,Business Expansion,126988.98,0,0.329,0
CR208551,41,Delhi,Salaried,43419.82,611,12,Debt Consolidation,574148.08,2,0.85,0
CR208552,30,Kolkata,Self-Employed,42426.99,617,48,Business Expansion,575469.01,0,0.259,0
CR208553,21,Delhi,Salaried,39413.41,602,12,Personal,213567.17,2,0.504,0
CR208554,47,Mumbai,Freelancer,36916.7,616,12,Personal,242954.1,0,0.569,0
CR208555,43,Chennai,Self-Employed,84323.52,599,36,Debt Consolidation,577721.85,0,0.223,0
CR208556,25,Ahmedabad,Freelancer,54991.73,604,24,Debt Consolidation,196975.98,1,0.179,0
CR208557,33,Mumbai,Salaried,42615.77,608,36,Vehicle,514385.45,0,0.334,1
CR208558,41,Bangalore,Salaried,110725.02,603,60,Debt Consolidation,1089972.33,1,0.182,0
